participant,frequency,condition,0,0.045455,0.090909,0.13636,0.18182,0.22727,0.27273,0.31818,0.36364,0.40909,0.45455,0.5,0.54545,0.59091,0.63636,0.68182,0.72727,0.77273,0.81818,0.86364,0.90909,0.95455,1,1.0455,1.0909,1.1364,1.1818,1.2273,1.2727,1.3182,1.3636,1.4091,1.4545,1.5,1.5455,1.5909,1.6364,1.6818,1.7273,1.7727,1.8182,1.8636,1.9091,1.9545,2,2.0455,2.0909,2.1364,2.1818,2.2273,2.2727,2.3182,2.3636,2.4091,2.4545,2.5,2.5455,2.5909,2.6364,2.6818,2.7273,2.7727,2.8182,2.8636,2.9091,2.9545,3,3.0455,3.0909,3.1364,3.1818,3.2273,3.2727,3.3182,3.3636,3.4091,3.4545,3.5,3.5455,3.5909,3.6364,3.6818,3.7273,3.7727,3.8182,3.8636,3.9091,3.9545,4,4.0455,4.0909,4.1364,4.1818,4.2273,4.2727,4.3182,4.3636,4.4091,4.4545,4.5,4.5455,4.5909,4.6364,4.6818,4.7273,4.7727,4.8182,4.8636,4.9091,4.9545,5,5.0455,5.0909,5.1364,5.1818,5.2273,5.2727,5.3182,5.3636,5.4091,5.4545,5.5,5.5455,5.5909,5.6364,5.6818,5.7273,5.7727,5.8182,5.8636,5.9091,5.9545,6,6.0455,6.0909,6.1364,6.1818,6.2273,6.2727,6.3182,6.3636,6.4091,6.4545,6.5,6.5455,6.5909,6.6364,6.6818,6.7273,6.7727,6.8182,6.8636,6.9091,6.9545,7,7.0455,7.0909,7.1364,7.1818,7.2273,7.2727,7.3182,7.3636,7.4091,7.4545,7.5,7.5455,7.5909,7.6364,7.6818,7.7273,7.7727,7.8182,7.8636,7.9091,7.9545,8,8.0455,8.0909,8.1364,8.1818,8.2273,8.2727,8.3182,8.3636,8.4091,8.4545,8.5,8.5455,8.5909,8.6364,8.6818,8.7273,8.7727,8.8182,8.8636,8.9091,8.9545,9,9.0455,9.0909,9.1364,9.1818,9.2273,9.2727,9.3182,9.3636,9.4091,9.4545,9.5,9.5455,9.5909,9.6364,9.6818,9.7273,9.7727,9.8182,9.8636,9.9091,9.9545,10,10.0455,10.0909,10.1364,10.1818,10.2273,10.2727,10.3182,10.3636,10.4091,10.4545,10.5,10.5455,10.5909,10.6364,10.6818,10.7273,10.7727,10.8182,10.8636,10.9091,10.9545,11,11.0455,11.0909,11.1364,11.1818,11.2273,11.2727,11.3182,11.3636,11.4091,11.4545,11.5,11.5455,11.5909,11.6364,11.6818,11.7273,11.7727,11.8182,11.8636,11.9091,11.9545,12,12.0455,12.0909,12.1364,12.1818,12.2273,12.2727,12.3182,12.3636,12.4091,12.4545,12.5,12.5455,12.5909,12.6364,12.6818,12.7273,12.7727,12.8182,12.8636,12.9091,12.9545,13,13.0455,13.0909,13.1364,13.1818,13.2273,13.2727,13.3182,13.3636,13.4091,13.4545,13.5,13.5455,13.5909,13.6364,13.6818,13.7273,13.7727,13.8182,13.8636,13.9091,13.9545,14,14.0455,14.0909,14.1364,14.1818,14.2273,14.2727,14.3182,14.3636,14.4091,14.4545,14.5,14.5455,14.5909,14.6364,14.6818,14.7273,14.7727,14.8182,14.8636,14.9091,14.9545,15,15.0455,15.0909,15.1364,15.1818,15.2273,15.2727,15.3182,15.3636,15.4091,15.4545,15.5,15.5455,15.5909,15.6364,15.6818,15.7273,15.7727,15.8182,15.8636,15.9091,15.9545,16,16.0455,16.0909,16.1364,16.1818,16.2273,16.2727,16.3182,16.3636,16.4091,16.4545,16.5,16.5455,16.5909,16.6364,16.6818,16.7273,16.7727,16.8182,16.8636,16.9091,16.9545,17,17.0455,17.0909,17.1364,17.1818,17.2273,17.2727,17.3182,17.3636,17.4091,17.4545,17.5,17.5455,17.5909,17.6364,17.6818,17.7273,17.7727,17.8182,17.8636,17.9091,17.9545,18,18.0455,18.0909,18.1364,18.1818,18.2273,18.2727,18.3182,18.3636,18.4091,18.4545,18.5,18.5455,18.5909,18.6364,18.6818,18.7273,18.7727,18.8182,18.8636,18.9091,18.9545,19,19.0455,19.0909,19.1364,19.1818,19.2273,19.2727,19.3182,19.3636,19.4091,19.4545,19.5,19.5455,19.5909,19.6364,19.6818,19.7273,19.7727,19.8182,19.8636,19.9091,19.9545,20,20.0455,20.0909,20.1364,20.1818,20.2273,20.2727,20.3182,20.3636,20.4091,20.4545,20.5,20.5455,20.5909,20.6364,20.6818,20.7273,20.7727,20.8182,20.8636,20.9091,20.9545,21,21.0455,21.0909,21.1364,21.1818,21.2273,21.2727,21.3182,21.3636,21.4091,21.4545,21.5,21.5455,21.5909,21.6364,21.6818,21.7273,21.7727,21.8182,21.8636,21.9091,21.9545,22,22.0455,22.0909,22.1364,22.1818,22.2273,22.2727,22.3182,22.3636,22.4091,22.4545,22.5,22.5455,22.5909,22.6364,22.6818,22.7273,22.7727,22.8182,22.8636,22.9091,22.9545,23,23.0455,23.0909,23.1364,23.1818,23.2273,23.2727,23.3182,23.3636,23.4091,23.4545,23.5,23.5455,23.5909,23.6364,23.6818,23.7273,23.7727,23.8182,23.8636,23.9091,23.9545,24,24.0455,24.0909,24.1364,24.1818,24.2273,24.2727,24.3182,24.3636,24.4091,24.4545,24.5,24.5455,24.5909,24.6364,24.6818,24.7273,24.7727,24.8182,24.8636,24.9091,24.9545,25,25.0455,25.0909,25.1364,25.1818,25.2273,25.2727,25.3182,25.3636,25.4091,25.4545,25.5,25.5455,25.5909,25.6364,25.6818,25.7273,25.7727,25.8182,25.8636,25.9091,25.9545,26,26.0455,26.0909,26.1364,26.1818,26.2273,26.2727,26.3182,26.3636,26.4091,26.4545,26.5,26.5455,26.5909,26.6364,26.6818,26.7273,26.7727,26.8182,26.8636,26.9091,26.9545,27,27.0455,27.0909,27.1364,27.1818,27.2273,27.2727,27.3182,27.3636,27.4091,27.4545,27.5,27.5455,27.5909,27.6364,27.6818,27.7273,27.7727,27.8182,27.8636,27.9091,27.9545,28,28.0455,28.0909,28.1364,28.1818,28.2273,28.2727,28.3182,28.3636,28.4091,28.4545,28.5,28.5455,28.5909,28.6364,28.6818,28.7273,28.7727,28.8182,28.8636,28.9091,28.9545,29,29.0455,29.0909,29.1364,29.1818,29.2273,29.2727,29.3182,29.3636,29.4091,29.4545,29.5,29.5455,29.5909,29.6364,29.6818,29.7273,29.7727,29.8182,29.8636,29.9091,29.9545,30
1,10,1,0.23617,0.24544,0.27363,0.32045,0.37895,0.44103,0.50065,0.55392,0.59918,0.63645,0.66595,0.68652,0.69597,0.69243,0.67492,0.64324,0.59764,0.53851,0.46656,0.38324,0.29179,0.19815,0.11328,0.12098,0.20264,0.27676,0.33308,0.36645,0.37467,0.35825,0.3201,0.26539,0.20163,0.14097,0.11064,0.12676,0.16066,0.19609,0.22538,0.24598,0.25794,0.26232,0.26114,0.25867,0.26152,0.271,0.28302,0.29423,0.30228,0.3053,0.30144,0.28911,0.26779,0.23907,0.20619,0.17118,0.13673,0.1193,0.13706,0.15746,0.16919,0.171,0.1726,0.18713,0.20182,0.21776,0.24603,0.2788,0.30429,0.3174,0.3158,0.2993,0.26993,0.2321,0.193,0.16255,0.14734,0.14252,0.14068,0.13661,0.12843,0.12531,0.1328,0.1462,0.16593,0.18704,0.20262,0.20795,0.20061,0.18048,0.15091,0.12594,0.12758,0.14917,0.17859,0.20673,0.2302,0.24651,0.25288,0.24869,0.23634,0.22148,0.21071,0.20942,0.23466,0.25676,0.2678,0.26588,0.25126,0.22622,0.19483,0.1624,0.1375,0.13397,0.13444,0.13847,0.15135,0.17932,0.21048,0.24349,0.27563,0.30364,0.32463,0.33642,0.33775,0.32838,0.30915,0.28183,0.2489,0.21321,0.17792,0.14701,0.12647,0.11931,0.11554,0.10829,0.098209,0.089476,0.086082,0.097825,0.12322,0.14509,0.16041,0.16818,0.17017,0.17258,0.17447,0.17134,0.1628,0.14957,0.13201,0.10991,0.083593,0.056145,0.0553,0.076316,0.098091,0.11686,0.12905,0.13206,0.12679,0.11818,0.11019,0.10552,0.10881,0.11909,0.13199,0.14353,0.14989,0.14998,0.14474,0.13599,0.12573,0.11541,0.10538,0.095234,0.085327,0.078125,0.077135,0.086862,0.10545,0.12407,0.13616,0.13679,0.12325,0.095813,0.060627,0.049076,0.091771,0.14563,0.194,0.22877,0.24467,0.2391,0.21253,0.16906,0.11719,0.066829,0.075161,0.098058,0.11656,0.12582,0.11754,0.1184,0.14581,0.1882,0.23579,0.28384,0.31979,0.3279,0.29923,0.2327,0.14427,0.099789,0.22148,0.38823,0.54822,0.68335,0.77916,0.82528,0.81661,0.75396,0.64418,0.49988,0.33939,0.19647,0.15993,0.21966,0.28897,0.3226,0.31229,0.26157,0.18221,0.10161,0.089194,0.15022,0.21223,0.24103,0.23104,0.1845,0.11252,0.06197,0.1331,0.21779,0.28091,0.3079,0.29186,0.23301,0.14024,0.057768,0.13338,0.24702,0.33198,0.36837,0.34298,0.2502,0.10138,0.15644,0.41483,0.70125,0.98617,1.2435,1.4495,1.5855,1.6389,1.6054,1.4886,1.2999,1.057,0.78217,0.49957,0.23459,0.062741,0.20299,0.32446,0.38776,0.39503,0.35558,0.28301,0.19341,0.10515,0.053647,0.075419,0.10263,0.10636,0.085846,0.049588,0.038925,0.077928,0.12684,0.16582,0.18883,0.194,0.18248,0.15797,0.12618,0.09468,0.073075,0.06714,0.073101,0.084256,0.096401,0.10779,0.11691,0.12174,0.1202,0.11115,0.095746,0.078888,0.066803,0.074108,0.095816,0.11734,0.13239,0.13768,0.13293,0.12072,0.10666,0.099459,0.10491,0.11615,0.12333,0.12102,0.10764,0.085008,0.059705,0.050019,0.066567,0.091564,0.11142,0.12024,0.11617,0.10054,0.084413,0.07613,0.074016,0.093258,0.10953,0.11579,0.11023,0.094896,0.078566,0.068745,0.074634,0.097077,0.11774,0.1289,0.12803,0.11597,0.096767,0.079122,0.079751,0.10295,0.13019,0.1499,0.15683,0.1494,0.12922,0.10161,0.075388,0.062762,0.06692,0.08754,0.10785,0.11655,0.11342,0.10128,0.085189,0.072517,0.069608,0.075044,0.082493,0.085725,0.080922,0.069122,0.056119,0.049692,0.056269,0.072467,0.087476,0.095381,0.094068,0.083861,0.068729,0.060867,0.056344,0.059251,0.071542,0.083505,0.089815,0.088889,0.081155,0.068315,0.052968,0.039081,0.037392,0.044201,0.049833,0.053129,0.053692,0.051593,0.047317,0.041701,0.035968,0.033557,0.035217,0.044607,0.061333,0.079568,0.095751,0.10753,0.11321,0.11181,0.10328,0.088649,0.070173,0.051631,0.039209,0.043025,0.05364,0.062205,0.065633,0.063238,0.055871,0.045334,0.034565,0.031717,0.038203,0.048105,0.0586,0.067367,0.074991,0.082716,0.091552,0.10179,0.11276,0.12299,0.13078,0.13477,0.13426,0.12923,0.12027,0.10841,0.094942,0.081256,0.068696,0.058521,0.051649,0.048184,0.047396,0.048273,0.049695,0.050402,0.049643,0.047629,0.045907,0.043935,0.040794,0.03622,0.030306,0.027066,0.024237,0.021368,0.020821,0.027261,0.036061,0.045592,0.055117,0.064092,0.072101,0.078868,0.084216,0.087889,0.08944,0.088452,0.084842,0.079027,0.072085,0.065955,0.06231,0.060302,0.058441,0.056132,0.053362,0.050386,0.047536,0.04482,0.041968,0.039251,0.038679,0.043352,0.05285,0.066375,0.082841,0.10038,0.11688,0.13035,0.1391,0.14186,0.13798,0.12751,0.11132,0.091202,0.070357,0.055887,0.05841,0.070158,0.084085,0.096745,0.10617,0.1116,0.1132,0.11167,0.10787,0.10242,0.095375,0.086411,0.075049,0.06093,0.044018,0.025433,0.01966,0.032501,0.052244,0.07606,0.098857,0.11858,0.1337,0.14298,0.14561,0.14132,0.1305,0.11426,0.094416,0.073513,0.056092,0.044342,0.034969,0.028711,0.0243,0.025744,0.032857,0.04261,0.053781,0.064077,0.071739,0.075385,0.074272,0.069324,0.060375,0.047645,0.03347,0.033526,0.043855,0.052341,0.058857,0.062187,0.06124,0.057177,0.052509,0.049189,0.048458,0.052001,0.060324,0.071853,0.081348,0.087293,0.089672,0.089115,0.086649,0.083541,0.081138,0.080474,0.081651,0.083693,0.085158,0.084717,0.081381,0.074605,0.064448,0.05203,0.041878,0.040963,0.047411,0.059551,0.073535,0.085542,0.093569,0.096809,0.095303,0.089787,0.081552,0.072273,0.063806,0.057997,0.055946,0.056284,0.057217,0.058414,0.060328,0.063517,0.06809,0.072821,0.075793,0.075659,0.071881,0.064657,0.055257,0.049691,0.048843,0.049866,0.049705,0.048627,0.047655,0.047253,0.046971,0.046996,0.048356,0.050185,0.050897,0.050126,0.048204,0.045292,0.04141,0.037768,0.037161,0.037978,0.038713,0.039342,0.040895,0.044058,0.048311,0.060109,0.070267,0.077452,0.080837,0.080133,0.075642,0.068201,0.059023,0.049408,0.040371,0.032579,0.027569,0.029078,0.036695,0.04719,0.058809,0.069899,0.078476,0.0826,0.080838,0.072691,0.059139,0.044538,0.042218,0.056251,0.078899,0.10206,0.12089,0.13272
2,10,1,0.3806,0.40201,0.45489,0.51821,0.57499,0.61449,0.63114,0.62356,0.59337,0.54405,0.49335,0.51593,0.52596,0.51153,0.47183,0.41076,0.345,0.28705,0.25817,0.24283,0.26559,0.3483,0.42851,0.49299,0.53382,0.54711,0.53213,0.49196,0.43551,0.37997,0.34814,0.34945,0.37109,0.39288,0.39748,0.37501,0.32427,0.25745,0.18974,0.14713,0.20342,0.3038,0.39696,0.46643,0.50387,0.50572,0.47266,0.40946,0.32504,0.23361,0.18628,0.21445,0.24423,0.26632,0.28234,0.28896,0.27663,0.24765,0.21552,0.17823,0.13443,0.094058,0.067991,0.066563,0.083184,0.10215,0.11672,0.12668,0.13632,0.15321,0.17105,0.1862,0.19998,0.21294,0.22429,0.23274,0.23749,0.23894,0.23744,0.23104,0.21772,0.19787,0.17539,0.1633,0.17998,0.21336,0.25122,0.28736,0.31717,0.33712,0.34483,0.3392,0.32064,0.29116,0.2544,0.21526,0.17864,0.16133,0.17203,0.19422,0.21938,0.24028,0.25498,0.26335,0.26601,0.26411,0.259,0.2518,0.24295,0.23215,0.21882,0.20271,0.18437,0.16609,0.15295,0.14251,0.13096,0.12079,0.12558,0.14479,0.16633,0.18722,0.20649,0.23492,0.28137,0.32512,0.36191,0.38885,0.40373,0.40517,0.3928,0.36738,0.33083,0.28616,0.23756,0.19111,0.15646,0.14494,0.15556,0.17916,0.20729,0.23721,0.27114,0.30214,0.32311,0.32918,0.31677,0.28384,0.23037,0.16024,0.11294,0.10233,0.13492,0.22465,0.30302,0.36099,0.39335,0.39753,0.37391,0.32589,0.25985,0.18519,0.11596,0.086627,0.1108,0.14331,0.16185,0.16205,0.14695,0.12348,0.10409,0.11475,0.14966,0.18735,0.21475,0.22671,0.22294,0.20645,0.18306,0.16226,0.15475,0.15681,0.15656,0.14766,0.13025,0.11315,0.11094,0.13003,0.16168,0.19284,0.22411,0.24145,0.24071,0.22696,0.20987,0.19817,0.19734,0.20627,0.21779,0.2267,0.24556,0.25455,0.25041,0.23898,0.22792,0.22421,0.23014,0.2398,0.24338,0.23398,0.21042,0.17928,0.15893,0.17383,0.21752,0.26596,0.30587,0.32962,0.33342,0.31754,0.28633,0.24677,0.20696,0.17948,0.1869,0.23859,0.28768,0.32048,0.33309,0.32535,0.29982,0.26127,0.21618,0.17244,0.13791,0.11479,0.097465,0.099622,0.10337,0.10202,0.10233,0.1095,0.1223,0.13646,0.14726,0.15185,0.15054,0.14674,0.14584,0.15377,0.1725,0.19723,0.22049,0.23527,0.23563,0.21742,0.17901,0.12507,0.12063,0.16138,0.23385,0.31261,0.38404,0.44187,0.48142,0.49923,0.4929,0.46207,0.40914,0.33852,0.25599,0.16906,0.095391,0.094054,0.15415,0.20676,0.2433,0.26348,0.26853,0.26007,0.24042,0.21276,0.1812,0.15093,0.12798,0.11756,0.12142,0.13192,0.14187,0.1482,0.14955,0.14603,0.13982,0.13328,0.1254,0.11496,0.10208,0.089197,0.082225,0.076462,0.072785,0.071119,0.074485,0.081913,0.088424,0.092199,0.09279,0.089699,0.082482,0.071881,0.062107,0.060708,0.065897,0.078438,0.09905,0.12624,0.15652,0.18684,0.2149,0.23846,0.25519,0.26285,0.25968,0.24474,0.21829,0.18196,0.13899,0.094911,0.060297,0.057513,0.085922,0.11328,0.1312,0.13789,0.13406,0.1224,0.10716,0.092555,0.083658,0.094274,0.11344,0.13088,0.14345,0.14988,0.14997,0.14421,0.13352,0.11914,0.10263,0.085844,0.071308,0.062952,0.057852,0.057031,0.057421,0.054567,0.048874,0.048142,0.058543,0.076741,0.098741,0.12012,0.13728,0.14753,0.14912,0.14138,0.12478,0.10119,0.075164,0.058505,0.058865,0.072706,0.089355,0.10925,0.12749,0.1385,0.14209,0.13862,0.12894,0.11434,0.0967,0.078552,0.062376,0.049766,0.045586,0.056087,0.06685,0.073413,0.073992,0.068311,0.057435,0.046655,0.042134,0.040826,0.042859,0.047839,0.052019,0.052231,0.050827,0.051574,0.066532,0.081551,0.09181,0.096375,0.098986,0.096052,0.086727,0.080389,0.076541,0.073178,0.090424,0.10889,0.12268,0.12807,0.12393,0.111,0.091494,0.068795,0.052616,0.049554,0.050059,0.049776,0.046561,0.045128,0.056685,0.085693,0.11714,0.14523,0.1647,0.17123,0.16221,0.13771,0.10334,0.077865,0.10812,0.17281,0.24315,0.30778,0.35918,0.39212,0.40357,0.39291,0.36189,0.31455,0.25683,0.19624,0.14098,0.098247,0.071425,0.082125,0.091105,0.090278,0.081908,0.071961,0.0698,0.085504,0.10715,0.12576,0.13688,0.13963,0.13615,0.13118,0.1298,0.13276,0.13662,0.13748,0.13249,0.12024,0.10071,0.075287,0.047777,0.041489,0.043625,0.050221,0.061351,0.06813,0.06813,0.0635,0.05896,0.060759,0.074512,0.091664,0.10525,0.11238,0.11171,0.10331,0.088779,0.071408,0.058448,0.054897,0.055926,0.069908,0.085881,0.09834,0.10568,0.10765,0.10462,0.097328,0.087206,0.079575,0.073297,0.06705,0.062537,0.060131,0.058987,0.062332,0.068973,0.071775,0.069905,0.06361,0.054307,0.045074,0.039391,0.041122,0.050652,0.057688,0.060618,0.058876,0.052851,0.04395,0.034658,0.027902,0.026393,0.034504,0.042467,0.047302,0.048938,0.048194,0.045704,0.041642,0.036353,0.030416,0.024514,0.019543,0.020029,0.024239,0.030499,0.038218,0.046058,0.052582,0.056704,0.057856,0.056079,0.052084,0.047394,0.044821,0.047316,0.053599,0.060164,0.065285,0.06854,0.070753,0.071571,0.070145,0.066869,0.062699,0.061453,0.061274,0.05882,0.053854,0.04703,0.040438,0.040684,0.046487,0.052648,0.057551,0.07013,0.084939,0.095696,0.10119,0.10079,0.094602,0.083522,0.069341,0.055051,0.046278,0.048059,0.058918,0.071187,0.080127,0.084576,0.084874,0.082364,0.079301,0.077836,0.078359,0.080093,0.08157,0.080763,0.076121,0.067354,0.05556,0.043435,0.040362,0.044622,0.049864,0.053903,0.055529,0.054703,0.051096,0.044535,0.035832,0.027522,0.028757,0.036293,0.041048,0.042823,0.043052,0.043843,0.046351,0.054834,0.069058,0.083671,0.095762,0.10352,0.10604,0.1032,0.09555,0.084217,0.070686,0.056656,0.043857,0.033836,0.027598,0.027874,0.032357,0.036131,0.039687,0.0455,0.051439,0.055821,0.057984,0.057889,0.056516,0.055509,0.054252,0.052195,0.054354,0.055108,0.054081,0.052013,0.049824,0.048131,0.046964,0.046322,0.047777,0.050629,0.052662,0.056047,0.057575,0.056686,0.053299,0.047848,0.042353,0.041217,0.043952,0.047615,0.053143,0.063758,0.076647,0.088101
3,10,1,0.11992,0.15109,0.20766,0.26304,0.30417,0.32378,0.31859,0.28926,0.24191,0.19302,0.16851,0.19073,0.25722,0.33857,0.41732,0.48671,0.54279,0.57922,0.5893,0.57004,0.52535,0.47048,0.43508,0.44491,0.49377,0.55821,0.61466,0.64285,0.62856,0.5654,0.45515,0.30727,0.1476,0.13763,0.25795,0.37142,0.45404,0.48365,0.45396,0.36795,0.23802,0.11439,0.13176,0.29632,0.44855,0.56429,0.63418,0.65576,0.63355,0.57834,0.50537,0.4312,0.36982,0.32719,0.3087,0.31241,0.29586,0.26133,0.2246,0.2138,0.24399,0.28818,0.31866,0.32342,0.29749,0.24173,0.16225,0.072712,0.064428,0.14636,0.22362,0.27874,0.30705,0.309,0.29014,0.26217,0.24208,0.23981,0.25546,0.28021,0.30399,0.32201,0.33341,0.3394,0.34119,0.33825,0.32781,0.30587,0.26911,0.21653,0.15052,0.080131,0.047147,0.11482,0.18603,0.24436,0.28431,0.30331,0.30133,0.28065,0.24569,0.20322,0.16339,0.14011,0.14272,0.16506,0.19328,0.21703,0.23067,0.23114,0.2168,0.18716,0.14318,0.088259,0.04558,0.06936,0.12811,0.18288,0.22288,0.24257,0.23907,0.21217,0.16448,0.11231,0.087754,0.095539,0.13586,0.18893,0.22573,0.24104,0.23365,0.20554,0.16202,0.11398,0.091616,0.11425,0.15189,0.19034,0.21619,0.22478,0.21583,0.19224,0.16044,0.13049,0.10933,0.10115,0.10024,0.099585,0.091347,0.071333,0.04732,0.045915,0.069838,0.11309,0.15466,0.1867,0.2052,0.20832,0.19651,0.1726,0.14227,0.11402,0.092663,0.08103,0.08584,0.092567,0.09295,0.084718,0.070477,0.05617,0.051756,0.07375,0.1034,0.12987,0.15244,0.1724,0.1896,0.20267,0.21095,0.21467,0.21472,0.21252,0.20967,0.20749,0.20588,0.2026,0.19381,0.1753,0.14391,0.099537,0.062028,0.052558,0.11347,0.18927,0.25815,0.31301,0.34811,0.35969,0.34673,0.3115,0.26007,0.20154,0.15549,0.14339,0.15933,0.2026,0.23343,0.24107,0.22372,0.22805,0.22202,0.21195,0.23079,0.32487,0.43347,0.53627,0.62266,0.6845,0.71588,0.71322,0.67561,0.62197,0.57237,0.49112,0.38492,0.2655,0.16034,0.19794,0.28033,0.3443,0.38037,0.39029,0.37735,0.33977,0.28002,0.21033,0.18514,0.21051,0.27655,0.33564,0.37745,0.3983,0.39862,0.38147,0.35122,0.31222,0.26825,0.22336,0.19768,0.19961,0.22035,0.25033,0.27742,0.29189,0.28564,0.25333,0.19495,0.13794,0.17255,0.25863,0.37962,0.51029,0.63128,0.7278,0.78941,0.80969,0.78641,0.72154,0.62103,0.49427,0.35361,0.21464,0.10014,0.10906,0.19168,0.25102,0.27919,0.27654,0.24748,0.20001,0.14773,0.10861,0.09448,0.11771,0.15164,0.17659,0.18725,0.18346,0.16727,0.14183,0.11068,0.077285,0.045462,0.024364,0.033182,0.056181,0.077881,0.09588,0.10845,0.1144,0.11331,0.10595,0.094582,0.08319,0.07745,0.090089,0.11159,0.13188,0.14659,0.15289,0.14936,0.13593,0.11378,0.085444,0.062262,0.053154,0.052234,0.059605,0.066795,0.070485,0.068964,0.064352,0.059665,0.055211,0.05293,0.054342,0.058152,0.062083,0.063249,0.060562,0.055465,0.050667,0.047891,0.046563,0.044277,0.038703,0.030196,0.031639,0.042525,0.059078,0.077374,0.093341,0.10422,0.10901,0.10863,0.10612,0.10586,0.11091,0.12124,0.13576,0.14972,0.15731,0.15585,0.14493,0.12592,0.10185,0.077356,0.05968,0.058716,0.069631,0.076311,0.075213,0.067938,0.059399,0.049739,0.044058,0.05006,0.058978,0.064489,0.06318,0.054178,0.038473,0.02766,0.026836,0.038532,0.053,0.064482,0.069702,0.068311,0.061804,0.053874,0.057536,0.066953,0.07863,0.088679,0.094855,0.096702,0.095318,0.092913,0.091967,0.093951,0.098246,0.1026,0.10464,0.10293,0.097388,0.089166,0.080393,0.0735,0.069856,0.068543,0.067137,0.063468,0.056959,0.049761,0.048191,0.051741,0.057394,0.065009,0.073568,0.080917,0.08558,0.087326,0.086944,0.085838,0.085134,0.084562,0.082821,0.078869,0.072394,0.063755,0.053932,0.045569,0.042218,0.041045,0.040717,0.040512,0.047307,0.061631,0.074421,0.084477,0.090919,0.092876,0.090193,0.085775,0.094969,0.1163,0.13695,0.15303,0.16254,0.16429,0.15777,0.14319,0.1216,0.095238,0.069337,0.049682,0.047136,0.058902,0.071578,0.079762,0.081393,0.076386,0.065907,0.052,0.040316,0.033513,0.029813,0.029268,0.029573,0.028448,0.027239,0.033815,0.043185,0.051447,0.057232,0.059916,0.059573,0.05701,0.053291,0.048835,0.043888,0.039395,0.036298,0.033719,0.031024,0.031611,0.042932,0.060983,0.080243,0.098388,0.11378,0.12528,0.13237,0.13534,0.13533,0.13407,0.13293,0.1323,0.13174,0.13044,0.12739,0.12164,0.11256,0.10004,0.08462,0.067515,0.050686,0.037589,0.038296,0.051513,0.066457,0.078872,0.087379,0.091412,0.090888,0.086113,0.077718,0.06662,0.054045,0.041757,0.032583,0.029023,0.0309,0.035347,0.040161,0.043868,0.046239,0.048464,0.05262,0.060865,0.073005,0.086407,0.099128,0.10994,0.11795,0.12246,0.12301,0.11938,0.1116,0.10005,0.085504,0.069403,0.054503,0.045965,0.047861,0.057706,0.070011,0.080899,0.088275,0.091086,0.08898,0.082183,0.071428,0.05795,0.043696,0.031858,0.025303,0.024181,0.026586,0.028378,0.029069,0.02818,0.025722,0.023519,0.025374,0.030845,0.035275,0.037115,0.035679,0.031413,0.026686,0.023079,0.020722,0.025537,0.034391,0.042206,0.047426,0.049611,0.049155,0.047275,0.046177,0.048524,0.054386,0.060993,0.065911,0.067704,0.065765,0.060227,0.051969,0.042778,0.035341,0.030996,0.028916,0.027846,0.027146,0.02744,0.030121,0.032545,0.035884,0.041598,0.049206,0.055838,0.05989,0.060709,0.0583,0.053347,0.0474,0.04333,0.044855,0.051575,0.060091,0.068159,0.07457,0.078734,0.0805,0.080067,0.077912,0.074698,0.071148,0.067859,0.065091,0.062638,0.059878,0.05607,0.050792,0.044284,0.037652,0.032754,0.031716,0.035247,0.040367,0.044469,0.046079,0.044412,0.039295,0.03155,0.026528,0.028021,0.035818,0.045369,0.055538,0.065128,0.072806,0.077676,0.079459,0.078529,0.075883,0.072952,0.071057,0.070715,0.071489,0.072467,0.072714,0.071447,0.068053,0.062211,0.05406,0.044261,0.034073,0.025646,0.022031,0.025497,0.034809,0.045622,0.055937,0.06482,0.071531,0.07547,0.076259,0.073843
